Farmer_ID,Application_Date,Age,Gender,Education_Level,Marital_Status,Family_Size,Dependents,Farming_Experience_Years,State,District,Farm_Size_Acres,Land_Ownership,Soil_Type,Soil_Quality_Index,Irrigation_Availability,Primary_Crop,Secondary_Crop,Annual_Rainfall_mm,Average_Temperature_C,Humidity_Percent,Flood_Risk,Drought_Risk,Cyclone_Risk,Pest_Risk,Weather_Risk_Index,Climate_Zone,Average_Yield_Last3Years_TonsPerAcre,Crop_Insurance,Government_Subsidy,MSP_Eligible,Annual_Farm_Income,Annual_Farm_Expenses,Tractor_Ownership,Farm_Equipment_Value,Livestock_Count,Asset_Value,Liability_Value,Savings,Bank_Balance,Credit_Score,Existing_Loan_Count,Existing_Loan_Amount,Previous_Default,Repayment_History_Score,Debt_to_Income_Ratio,Loan_Amount_Requested,Loan_Purpose,Interest_Rate_Percent,Loan_Tenure_Months,EMI,Income_Stability_Index,Farm_Productivity_Index,Climate_Risk_Index,Financial_Health_Index,Loan_Affordability_Index,Asset_Strength_Index,Overall_Risk_Factor,Risk_Score,Loan_Status,Application_year,Application_month,Application_day
AGR118036,2022-05-10,35.0,Male,Illiterate,Married,5.0,2.0,20.0,Karnataka,Mysuru,3.62,Leased,Red,68.8,,Coffee,Ragi,1058.85,26.5,53.4,,,,High,32.6,Semi-Arid,3.72,Unknown,,,302072.0,106463.0,,109182.0,4.0,583068.0,255779.0,30066.0,0.0,473.0,2.0,226955.0,,70.0,0.836,91058.0,Livestock,14.75,60.0,2154.15,58.3,68.2,30.7,59.8,71.5,56.9,65.6,37.8,Approved with Conditions,2022,5,10
AGR114117,2021-07-28,54.0,Male,Illiterate,Married,10.0,5.0,34.0,Punjab,Bathinda,25.23,Shared,Alluvial,74.2,,Rice,Maize,596.6,27.8,41.9,,,,Low,15.4,Arid,2.79,,,,197500.5,612923.0,,132343.0,3.0,2254617.0,930864.0,147345.0,82403.0,502.0,0.0,0.0,,73.0,0.073,183887.0,Seeds,13.56,12.0,16472.17,45.8,38.8,9.9,53.1,70.9,46.8,57.9,47.0,Approved,2021,7,28
AGR101641,2021-08-20,41.0,Male,Primary,Married,8.0,5.0,20.0,Haryana,Rohtak,1.29,Owned,Alluvial,70.8,,Mustard,Bajra,706.2,31.7,40.2,Unknown,,,Low,43.2,Unknown,3.1,,,,58494.0,44160.0,,25380.0,4.0,185244.0,60217.0,4500.0,1277.0,499.0,0.0,0.0,,78.0,0.103,20000.0,Fertilizer,13.11,36.0,674.92,57.7,53.6,43.4,67.0,63.7,53.8,59.5,55.5,Approved,2021,8,20
AGR112653,2022-05-19,50.0,Male,Graduate,Married,8.0,4.0,29.0,Telangana,Hyderabad,5.25,Owned,Black,74.8,,Rice,Soybean,934.9,33.0,37.9,,,,Low,15.7,Semi-Arid,3.96,,,,299370.0,110133.0,,114899.0,5.0,504983.0,43066.0,27783.0,10855.0,479.0,1.0,276702.0,,70.9,0.939,64077.0,Cold Storage,13.92,24.0,8243.66,75.5,67.5,9.6,38.8,45.1,50.9,58.5,43.1,Approved with Conditions,2022,5,19
AGR115754,2025-05-04,36.0,Female,Secondary,Single,5.0,2.0,16.0,Maharashtra,Nagpur,32.54,Owned,Red,60.0,,Cotton,Jowar,1022.8,22.5,47.8,,,Unknown,Low,36.1,Semi-Arid,4.05,,,,1801693.0,717485.0,,742338.0,3.0,3548198.0,513556.0,103324.0,31518.0,563.0,1.0,61113.0,,88.8,0.062,762548.0,Storage,11.18,36.0,25030.72,75.2,61.5,11.4,72.0,76.0,60.2,47.1,59.4,Approved,2025,5,4
AGR118677,2024-05-12,59.0,Male,Primary,Married,6.0,3.0,44.0,Uttar Pradesh,Lucknow,0.91,Mixed,Alluvial,76.3,,Wheat,Pulses,656.3,25.1,47.5,,,,Medium,55.2,Arid,4.11,,,,50000.0,18353.0,,52896.0,4.0,122316.0,26475.0,4684.0,4610.0,300.0,1.0,376045.0,,31.7,5.0,20000.0,Seeds,16.0,12.0,2783.61,46.0,58.0,46.2,0.0,2.3,49.1,100.0,1.6,Rejected,2024,5,12
AGR106301,2023-10-21,41.0,Male,Secondary,Married,4.0,2.0,22.0,Maharashtra,Nashik,0.89,Owned,Red,57.9,,Cotton,Jowar,1303.5,28.8,45.9,,,,Low,42.4,Semi-Arid,3.13,,Unknown,,197500.5,33899.0,,12205.0,5.0,71949.0,29415.0,3376.0,5097.0,300.0,0.0,0.0,,20.8,0.059,20000.0,Seeds,16.0,24.0,2783.61,43.1,46.0,47.7,37.5,56.6,56.0,93.2,11.3,Rejected,2023,10,21
AGR112323,2021-06-07,44.0,Female,Secondary,Married,6.0,3.0,25.0,Rajasthan,Udaipur,4.06,Mixed,Sandy,31.9,,Mustard,Guar,420.9,24.2,31.8,,,,Low,41.9,Arid,1.88,,,,50000.0,10000.0,,121455.0,6.0,304584.0,51803.0,2877.0,4050.0,483.0,0.0,0.0,,65.9,0.104,20000.0,Fertilizer,14.25,120.0,313.54,39.1,25.7,48.3,59.5,73.6,60.1,61.8,45.2,Approved,2021,6,7
AGR114303,2025-07-25,58.0,Male,Illiterate,Married,5.0,3.0,43.0,Madhya Pradesh,Ujjain,7.36,Owned,Black,66.3,,Soybean,Gram,1080.1,23.3,43.2,,Unknown,,Low,64.8,Semi-Arid,3.87,,,,405818.0,249847.0,,417857.0,6.0,1022288.0,178171.0,58815.0,24193.0,487.0,0.0,0.0,,83.2,0.044,136972.0,Irrigation,14.51,24.0,6609.77,59.5,61.4,62.5,60.9,74.1,42.4,57.8,47.5,Approved,2025,7,25
AGR104056,2025-06-14,50.0,Male,Secondary,Married,6.0,3.0,32.0,Madhya Pradesh,Bhopal,4.17,Shared,Black,67.5,,Wheat,Maize,941.5,19.5,39.0,,,,Medium,44.5,Semi-Arid,4.27,,,,292956.0,170664.0,,11558.0,1.0,628298.0,96837.0,10085.0,1496.0,500.0,0.0,0.0,,86.1,0.033,93795.0,Irrigation,13.22,12.0,8387.23,53.9,70.8,46.4,54.1,60.6,50.7,64.5,58.1,Approved,2025,6,14
AGR118272,2021-03-11,43.0,Male,Higher Secondary,Married,11.0,5.0,26.0,Uttar Pradesh,Kanpur,1.1,Owned,Clay,77.1,,Rice,Potato,583.1,26.3,36.5,,Unknown,,Low,31.3,Arid,3.71,,,,576040.0,32972.0,Unknown,95788.0,2.0,168532.0,25190.0,7668.0,4207.0,417.0,0.0,0.0,,70.5,0.044,28741.0,Irrigation,15.83,6.0,5013.69,57.6,66.2,27.5,67.4,17.2,53.0,63.5,43.0,Approved with Conditions,2021,3,11
AGR102459,2021-03-15,45.0,Male,Graduate,Married,7.0,3.0,40.0,Karnataka,Mysuru,6.15,Owned,Red,61.1,,Coffee,Ragi,914.4,29.6,47.3,,,Unknown,Low,47.4,Semi-Arid,2.81,,,,434488.0,162245.0,,106565.0,5.0,1037916.0,130972.0,75695.0,20696.0,530.0,0.0,0.0,,77.9,0.117,64077.0,Processing Unit,14.45,12.0,32444.82,40.4,42.6,38.8,63.7,24.4,52.7,69.5,40.2,Approved with Conditions,2021,3,15
AGR108143,2023-07-25,40.0,Female,Primary,Married,3.0,1.0,23.0,Rajasthan,Udaipur,4.48,Leased,Arid,30.7,,Unknown,Pulses,251.1,26.3,31.1,,,,Low,16.3,Arid,3.57,,,,224945.0,108117.0,,9625.0,2.0,426366.0,188769.0,25493.0,4548.0,547.0,0.0,0.0,,82.2,0.084,20025.0,Fertilizer,11.99,12.0,1779.14,42.1,49.2,14.4,67.2,83.8,58.3,58.9,50.9,Approved,2023,7,25
AGR111728,2021-10-10,56.0,Female,Higher Secondary,Married,5.0,3.0,36.0,Andhra Pradesh,Guntur,3.74,Shared,Alluvial,70.6,,Rice,Sugarcane,952.0,29.5,44.5,,,,Low,67.1,Semi-Arid,3.14,,,,130840.0,105917.0,Unknown,197567.0,4.0,717022.0,168943.0,25403.0,5891.0,497.0,1.0,101592.0,,87.9,0.906,84261.0,Storage,14.57,36.0,7588.33,38.4,64.7,69.0,57.6,24.0,50.0,84.3,28.8,Rejected,2021,10,10
AGR116248,2022-12-01,44.0,Male,Secondary,Married,6.0,3.0,23.0,Gujarat,Unknown,0.1105,Shared,Black,69.9,,Groundnut,Bajra,901.4,25.8,38.3,,,,Medium,27.6,Semi-Arid,4.19,,,,132197.0,69601.0,,69464.0,2.0,370638.0,54986.0,24584.0,18229.0,474.0,0.0,0.0,,82.3,0.042,77745.0,Equipment,13.6,60.0,2783.61,55.7,74.5,25.5,63.1,66.5,55.5,57.7,44.1,Approved,2022,12,1
AGR107920,2021-12-09,52.0,Female,Graduate,Unknown,5.0,2.0,32.0,Telangana,Karimnagar,8.5,Owned,Black,68.2,,Unknown,Maize,1009.6,30.9,34.8,,,,Low,13.3,Semi-Arid,4.01,,,,536091.0,217635.0,,141641.0,3.0,1373931.0,73386.0,74716.0,25580.0,413.0,0.0,0.0,,69.1,0.014,433715.0,Farm Expansion,14.02,120.0,6739.52,74.8,58.8,9.3,66.4,72.8,52.1,45.9,54.3,Approved with Conditions,2021,12,9
AGR113934,2025-05-11,42.0,Male,Graduate,Married,5.0,2.0,21.0,Odisha,Cuttack,5.16,Owned,Alluvial,85.8,Unknown,Rice,Maize,1949.3,30.0,53.5,,,,High,56.2,Unknown,4.14,,Unknown,,262948.0,158246.0,,1187056.0,5.0,852277.0,74381.0,36401.0,24425.0,396.0,2.0,60468.0,,75.7,0.258,102183.0,Livestock,14.09,48.0,2797.04,42.0,68.8,60.5,58.9,72.3,49.9,63.5,36.2,Approved with Conditions,2025,5,11
AGR115019,2025-06-01,59.0,Male,Secondary,Widowed,3.0,1.0,40.0,Rajasthan,Jaipur,13.4,Owned,Sandy,41.5,,Mustard,Unknown,690.6,26.3,39.7,,,,Medium,43.6,Arid,2.62,,,,2189142.0,190110.0,,372604.0,3.0,1502679.0,319555.0,84789.0,16481.0,352.0,0.0,0.0,,52.4,0.088,326136.0,Seeds,15.89,6.0,2783.61,51.1,30.3,41.4,46.6,52.2,43.5,93.5,25.7,Rejected,2025,6,1
AGR104206,2024-11-09,51.0,Male,Primary,Married,5.0,2.0,34.0,Uttar Pradesh,Lucknow,1.87,Owned,Alluvial,61.0,,Rice,Pulses,1052.2,26.3,26.8,,,,Low,1.6,Semi-Arid,3.66,,Unknown,,69611.0,30819.0,,36422.0,3.0,239801.0,130972.0,2324.0,754.0,391.0,1.0,101862.0,,76.4,1.563,42117.0,Equipment,14.16,36.0,2783.61,56.5,56.6,6.0,42.3,46.1,49.0,77.5,30.9,Rejected,2024,11,9
AGR110326,2024-08-02,48.0,Male,Secondary,Unknown,6.0,1.0,28.0,Bihar,Bhagalpur,4.34,Owned,Alluvial,82.8,,Maize,Wheat,1106.4,21.8,49.3,,,Unknown,Low,31.3,Semi-Arid,2.87,,Unknown,,149495.0,70825.0,,126694.0,3.0,497895.0,230281.0,21820.0,4545.0,436.0,0.0,0.0,,78.0,0.154,27082.0,Fertilizer,16.0,84.0,537.9,44.8,43.1,35.4,65.9,61.05,59.0,61.9,34.6,Approved with Conditions,2024,8,2
AGR100745,2021-04-16,23.0,Male,Higher Secondary,Married,9.0,3.0,2.0,Maharashtra,Nashik,4.06,Mixed,Black,67.9,,Sugarcane,Onion,786.7,21.1,32.9,,Unknown,,Low,17.9,Semi-Arid,1.92,,,,112119.0,55608.0,,340356.0,4.0,697127.0,156285.0,26412.0,21170.0,560.0,0.0,0.0,,78.7,0.139,64077.0,Irrigation,10.33,36.0,1439.3,53.7,35.2,19.3,68.7,73.6,48.0,52.0,43.1,Approved with Conditions,2021,4,16
AGR103087,2022-09-24,47.0,Male,Primary,Married,7.0,2.0,26.0,Maharashtra,Pune,2.26,Shared,Red,56.9,Unknown,Sugarcane,Onion,1267.9,28.6,48.2,,,,Medium,50.7,Semi-Arid,3.61,,,,91399.0,35405.0,,386150.0,2.0,495870.0,29035.0,8785.0,6222.0,555.0,0.0,0.0,,84.8,0.032,20000.0,Seeds,12.91,48.0,535.66,63.5,63.8,36.5,68.0,75.0,51.1,57.6,53.0,Approved,2022,9,24
AGR106477,2025-01-08,60.0,Male,Secondary,Married,7.0,4.0,41.0,Gujarat,Bhavnagar,4.69,Mixed,Black,79.0,,Cotton,Bajra,767.6,34.4,32.1,,,,Medium,24.0,Semi-Arid,4.5,,,,444722.0,183961.0,,45263.0,3.0,513985.0,44008.0,45643.0,24422.0,437.0,4.0,44716.0,,65.2,0.11,51420.0,Seeds,13.4,12.0,4602.26,59.7,56.0,19.7,65.4,68.6,47.7,40.7,25.8,Rejected,2025,1,8
AGR103923,2022-08-16,43.0,Male,Higher Secondary,Married,6.0,3.0,27.0,Unknown,Hazaribagh,1.09,Owned,Red,50.2,,Rice,Pulses,827.7,26.3,51.2,,,Unknown,Low,2.3,Semi-Arid,3.69,,,,65672.0,10000.0,,6415.0,8.0,159966.0,30200.0,4901.0,0.0,513.0,0.0,0.0,,88.5,0.046,20000.0,Fertilizer,14.09,24.0,942.02,44.0,36.5,0.8,61.5,70.7,46.7,57.3,50.9,Approved,2022,8,16
AGR200018,2024-04-19,31.0,Male,Higher Secondary,Married,7.0,3.0,15.0,Bihar,Gaya,9.84,Owned,Unknown,53.0,,Rice,Pulses,1768.5,23.4,48.2,,,,Low,35.3,Humid Sub-Tropical,3.26,,,,294473.0,142814.0,,127253.0,3.0,1765293.0,324360.0,26257.0,1400.0,463.0,0.0,0.0,,73.0,0.11,393571.0,Farm Expansion,15.05,12.0,35531.5,40.2,41.5,37.5,62.7,0.0,49.3,76.1,32.8,Rejected,2024,4,19
AGR119029,2021-03-21,46.0,Male,Higher Secondary,Married,5.0,2.0,29.0,West Bengal,Kolkata,4.06,Owned,Clay,76.3,,Rice,Potato,2064.6,24.3,46.2,,,,Low,30.2,Humid Sub-Tropical,4.34,,,,839909.0,373317.0,,681837.0,5.0,1548903.0,131776.0,110516.0,37886.0,503.0,0.0,0.0,Unknown,70.5,0.016,618031.0,Farm Expansion,13.32,12.0,55293.88,68.2,70.5,35.4,62.3,37.7,53.9,60.3,52.3,Approved,2021,3,21
AGR102084,2025-09-10,38.0,Female,Secondary,Married,2.0,1.0,17.0,Telangana,Khammam,10.65,Shared,Black,73.0,,Rice,Turmeric,696.4,29.0,26.3,,,,Low,66.7,Arid,3.38,,,,495546.0,326986.0,,780754.0,2.0,1505074.0,413346.0,23160.0,35917.0,465.0,1.0,0.0,,74.3,0.083,288952.0,Equipment,13.99,36.0,9873.81,56.5,55.2,61.1,59.8,61.8,60.0,65.9,36.6,Approved with Conditions,2025,9,10
AGR108887,2024-06-25,34.0,Male,Post Graduate,Widowed,7.0,4.0,14.0,Tamil Nadu,Madurai,3.06,Owned,Alluvial,73.3,,Rice,Groundnut,1361.6,32.7,57.2,,,,Medium,19.3,Semi-Arid,4.46,,,,242571.0,120214.0,,163241.0,2.0,419185.0,186153.0,42371.0,14122.0,464.0,3.0,50654.0,,73.5,0.286,20000.0,Fertilizer,14.09,24.0,954.89,57.6,66.2,7.0,59.9,76.7,39.9,46.4,40.9,Approved with Conditions,2024,6,25
AGR114276,2025-06-09,42.0,Female,Primary,Married,5.0,3.0,26.0,Telangana,Nizamabad,26.9,Shared,Red,50.6,,Cotton,Soybean,982.5,30.3,44.7,,,,Medium,30.0,Semi-Arid,3.73,,,,1882363.0,1212927.0,,791480.0,6.0,3003620.0,411022.0,77870.0,8747.0,516.0,3.0,30665.0,,69.1,0.049,238628.0,Seeds,11.71,48.0,6250.37,65.2,63.8,28.1,63.8,74.7,60.0,59.6,40.1,Approved with Conditions,2025,6,9
AGR107929,2025-08-08,63.0,Male,Secondary,Married,4.0,2.0,45.0,Telangana,Nizamabad,0.86,Leased,Black,64.1,,Rice,Maize,826.4,27.1,32.8,,,,Low,72.1,Semi-Arid,3.79,,,,336360.0,19758.0,,88918.0,4.0,173641.0,47398.0,12687.0,6338.0,300.0,0.0,0.0,,42.5,0.085,20000.0,Fertilizer,16.0,12.0,1814.62,62.5,58.7,66.4,42.8,44.4,50.7,86.5,13.4,Rejected,2025,8,8
AGR100875,2023-09-20,53.0,Female,Graduate,Married,3.0,1.0,37.0,Chhattisgarh,Korba,3.14,Shared,Unknown,64.9,,Rice,Soybean,1242.4,24.8,38.1,,,,High,39.5,Semi-Arid,4.43,,,,181731.0,96744.0,,88047.0,5.0,573076.0,255149.0,40532.0,570.0,448.0,2.0,190959.0,,89.0,1.191,56239.0,Irrigation,13.39,12.0,5033.39,57.9,64.3,26.3,48.9,46.2,42.2,76.3,47.7,Approved with Conditions,2023,9,20
AGR117418,2025-06-21,57.0,Male,Secondary,Single,10.0,5.0,38.0,Punjab,Bathinda,11.69,Shared,Loamy,76.2,,Wheat,Sugarcane,343.3,21.1,29.6,,,,Unknown,15.4,Arid,2.83,,,,335979.0,181126.0,,32493.0,3.0,918317.0,209445.0,29673.0,8081.0,501.0,1.0,63308.0,,80.0,0.251,134763.0,Equipment,12.2,36.0,4488.96,55.9,33.9,12.9,64.1,67.7,55.7,61.4,40.1,Approved with Conditions,2025,6,21
AGR102465,2022-11-11,64.0,Female,Graduate,Widowed,10.0,3.0,45.0,Andhra Pradesh,Vijayawada,0.71,Leased,Red,57.9,,Rice,Cotton,1029.8,26.6,31.1,,,,Low,14.4,Semi-Arid,4.29,,,,50000.0,35838.0,,172287.0,2.0,183145.0,27129.0,12264.0,2081.0,445.0,1.0,31967.0,,78.9,0.694,20000.0,Irrigation,13.53,6.0,3466.11,58.8,67.9,18.1,54.5,22.1,57.2,67.7,43.1,Approved with Conditions,2022,11,11
AGR104600,2025-11-21,67.0,Male,Primary,Married,5.0,2.0,48.0,Kerala,Thrissur,10.77,Owned,Laterite,42.0,,Coconut,Banana,2839.7,27.7,66.6,,Unknown,,Low,8.2,Humid Sub-Tropical,3.85,,Unknown,,622962.0,381944.0,,131958.0,3.0,1543781.0,581123.0,59087.0,18591.0,300.0,2.0,96858.0,,32.1,0.249,74082.0,Seeds,15.64,24.0,3614.48,64.0,49.1,36.4,39.8,61.2,48.7,78.7,22.5,Rejected,2025,11,21
AGR111849,2025-11-18,61.0,Unknown,Secondary,Married,6.0,3.0,42.0,Punjab,Patiala,1.5,Leased,Alluvial,72.7,,Wheat,Sugarcane,815.3,24.8,50.6,,,,Low,55.1,Semi-Arid,3.75,,,,70664.0,25898.0,,14489.0,2.0,275468.0,74561.0,14555.0,6664.0,538.0,0.0,0.0,,82.4,0.106,29967.0,Equipment,15.31,60.0,717.76,52.6,67.4,46.1,67.7,71.6,48.8,63.4,34.0,Rejected,2025,11,18
AGR104186,2024-04-10,39.0,Unknown,Primary,Widowed,9.0,3.0,19.0,Haryana,Panipat,8.14,Owned,Alluvial,83.3,,Wheat,Sugarcane,647.3,28.4,37.8,,,,Low,14.3,Arid,4.57,,,,424399.0,101022.5,,470690.0,7.0,1297555.0,580367.0,101132.0,32364.0,508.0,1.0,87037.0,,90.8,0.342,115835.0,Storage,13.71,36.0,3942.48,64.7,66.9,7.4,61.9,61.9,43.1,55.5,55.5,Approved,2024,4,10
AGR113457,2024-05-26,63.0,Male,Primary,Married,6.0,4.0,46.0,West Bengal,Asansol,7.25,Leased,Alluvial,79.2,,Rice,Potato,1804.8,27.3,43.1,,,,Medium,42.7,Humid Sub-Tropical,4.72,,,,457812.0,204529.0,,194273.0,4.0,1140023.0,397270.0,43953.0,3135.0,340.0,0.0,0.0,,67.4,0.087,95613.0,Livestock,16.0,12.0,8675.04,54.3,66.8,38.0,54.3,55.4,50.1,78.7,22.5,Rejected,2024,5,26
AGR118743,2023-05-02,50.0,Male,Graduate,Married,6.0,3.0,30.0,Jharkhand,Dhanbad,21.83,Owned,Red,43.6,Unknown,Rice,Wheat,7650.6,24.4,33.7,,,,Low,49.6,Semi-Arid,3.02,,,,771827.0,492931.0,,742732.0,2.0,3269318.0,850516.0,88872.0,20882.0,345.0,0.0,0.0,,55.9,0.11,497725.0,Equipment,16.0,60.0,12103.71,42.5,46.8,54.6,43.4,55.2,57.4,85.1,26.9,Rejected,2023,5,2
AGR100586,2021-12-19,46.0,Male,Primary,Married,5.0,2.0,31.0,Uttar Pradesh,Kanpur,1.97,Owned,Clay,59.9,,Sugarcane,Mustard,908.0,27.1,28.1,,,,Medium,18.7,Semi-Arid,2.95,,,,131894.0,86369.0,,23407.0,6.0,292141.0,128295.0,14022.0,4850.0,365.0,1.0,104435.0,,77.3,0.889,32214.0,Irrigation,15.73,12.0,2918.72,53.9,29.9,22.1,47.7,47.0,41.7,68.7,39.8,Approved with Conditions,2021,12,19
AGR115789,2023-01-27,50.0,Male,Primary,Married,10.0,5.0,29.0,Odisha,Sambalpur,22.9,Mixed,Laterite,48.9,,Rice,Maize,1359.3,28.4,39.4,,,Unknown,Low,36.1,Semi-Arid,3.87,,,,1298540.0,658148.0,,682216.0,4.0,1741387.0,260551.0,267896.0,80926.0,515.0,0.0,0.0,,79.8,0.02,850323.0,Farm Expansion,13.27,12.0,76057.55,66.2,54.4,51.7,65.8,40.9,50.4,65.7,48.4,Approved,2023,1,27
AGR116303,2023-03-01,49.0,Male,Illiterate,Single,6.0,1.0,34.0,Gujarat,Rajkot,5.49,Owned,Black,90.9,,Groundnut,Castor,1020.4,24.6,47.3,,,,Medium,87.9,Semi-Arid,4.11,,,,329304.0,157582.0,Unknown,36070.0,1.0,566406.0,130972.0,13659.0,0.0,498.0,1.0,160319.0,,89.2,0.495,64077.0,Seeds,14.35,12.0,2384.51,50.7,77.8,36.4,63.3,57.8,51.7,77.2,42.0,Approved with Conditions,2023,3,1
AGR110149,2025-07-16,28.0,Male,Higher Secondary,Married,6.0,2.0,7.0,Telangana,Warangal,3.2,Owned,Black,69.3,,Cotton,Soybean,749.8,23.7,42.5,,,,High,35.6,Semi-Arid,3.38,,,,261848.0,120804.0,,5893.0,9.0,239325.0,41577.0,16395.0,12884.0,422.0,0.0,0.0,Unknown,64.5,0.016,20172.0,Seeds,13.33,12.0,2783.61,54.0,54.0,28.6,58.2,74.4,54.8,60.0,52.5,Approved with Conditions,2025,7,16
AGR115213,2025-05-10,49.0,Unknown,Illiterate,Married,3.0,1.0,29.0,Telangana,Warangal,8.12,Owned,Red,55.7,,Cotton,Turmeric,866.0,27.1,38.7,,,,High,31.7,Semi-Arid,3.27,,,,661538.0,435723.0,,82243.0,3.0,1492782.0,319396.0,145084.0,55971.0,518.0,0.0,0.0,,78.9,0.048,597163.0,Cold Storage,14.09,24.0,28481.32,71.8,34.3,23.8,61.9,49.2,59.1,65.6,51.3,Approved,2025,5,10
AGR103454,2021-05-14,63.0,Male,Higher Secondary,Married,6.0,3.0,48.0,Himachal Pradesh,Kangra,2.22,Mixed,Loamy,61.9,,Apple,Wheat,904.5,18.8,38.2,,,,High,27.3,Semi-Arid,3.02,,,,265380.0,119556.0,,10754.0,6.0,337726.0,16639.0,62807.0,19809.0,440.0,1.0,0.0,,69.0,0.006,20471.0,Fertilizer,13.2,36.0,691.7,63.0,47.3,23.4,66.7,72.6,46.1,57.1,44.3,Approved with Conditions,2021,5,14
AGR112253,2024-06-26,32.0,Male,Primary,Single,6.0,3.0,15.0,Punjab,Patiala,0.56,Owned,Loamy,89.0,,Wheat,Maize,663.9,22.7,41.8,,,,Medium,27.4,Arid,4.15,,,,500000.0,23007.0,,123530.0,1.0,100982.0,40138.0,7590.0,0.0,518.0,0.0,0.0,,90.6,0.08,20000.0,Seeds,12.49,24.0,946.02,53.6,61.5,23.9,70.1,64.6,49.2,55.1,58.1,Approved,2024,6,26
AGR104250,2025-09-23,54.0,Male,Higher Secondary,Married,7.0,3.0,39.0,Rajasthan,Udaipur,11.72,Unknown,Sandy,48.7,,Bajra,Wheat,112.6,33.8,42.3,,,,Medium,72.7,Arid,1.61,,,,1978740.0,123877.0,,140497.0,3.0,1858788.0,261292.0,25265.0,2914.0,470.0,4.0,107742.0,,70.7,0.677,178994.0,Farm Expansion,14.56,84.0,3409.98,38.2,24.1,63.7,56.7,61.05,62.3,74.0,30.3,Rejected,2025,9,23
AGR108879,2022-04-20,45.0,Male,Higher Secondary,Married,6.0,4.0,28.0,Maharashtra,Pune,4.12,Owned,Black,78.2,,Cotton,Jowar,1496.4,24.9,51.5,,,,Low,10.3,Semi-Arid,4.77,,,,408579.0,146693.0,,161481.0,2.0,784573.0,331418.0,52069.0,8747.0,471.0,0.0,0.0,,89.4,0.081,131712.0,Equipment,14.58,36.0,4538.75,74.2,74.1,11.6,61.6,70.9,53.7,50.6,64.9,Approved with Conditions,2022,4,20
AGR104434,2022-06-25,53.0,Female,Higher Secondary,Divorced,2.0,1.0,32.0,Tamil Nadu,Chennai,1.36,Owned,Red,57.7,,Rice,Groundnut,740.9,34.7,51.4,,,,Low,38.2,Semi-Arid,1.83,,,,50000.0,26759.0,,36533.0,3.0,209559.0,38633.0,1161.0,0.0,410.0,1.0,55817.0,,76.8,1.194,20000.0,Fertilizer,15.66,36.0,699.74,54.2,38.9,35.7,55.4,50.9,39.6,77.6,40.1,Approved with Conditions,2022,6,25
AGR116070,2025-05-22,56.0,Male,Secondary,Married,12.0,6.0,36.0,Punjab,Amritsar,4.25,Owned,Loamy,80.5,,Wheat,Maize,567.9,26.5,35.6,,,,Low,11.1,Arid,4.53,,,,203546.0,136269.0,,101406.0,6.0,465075.0,57188.0,7743.0,5793.0,300.0,2.0,30665.0,,44.0,0.387,33372.0,Seeds,14.8,120.0,534.34,61.6,70.5,14.8,35.1,64.4,50.6,74.4,17.4,Rejected,2025,5,22
AGR101745,2021-11-21,42.0,Male,Secondary,Single,6.0,3.0,24.0,Kerala,Kozhikode,48.38,Leased,Laterite,60.4,Unknown,Rubber,Cashew,2963.9,26.9,70.3,,,,Medium,44.0,Humid Sub-Tropical,3.16,,,,2410018.0,1179399.0,,1052450.0,1.0,6647884.0,1656646.0,430438.0,119331.0,449.0,1.0,38039.0,,53.7,0.085,698127.0,Storage,14.09,12.0,2783.61,63.4,36.8,50.4,44.3,53.7,63.4,91.1,19.2,Rejected,2021,11,21
AGR114793,2024-06-16,67.0,Female,Secondary,Married,5.0,2.0,52.0,West Bengal,Asansol,8.12,Mixed,Clay,57.0,,Jute,Potato,1560.6,24.7,32.4,,,,Low,30.9,Humid Sub-Tropical,3.25,,,,245001.0,105104.0,,12128.0,2.0,651405.0,84776.0,44023.0,21449.0,450.0,2.0,30665.0,,93.8,0.403,27657.0,Fertilizer,13.74,36.0,941.76,68.7,37.8,37.4,69.5,65.5,45.9,60.4,40.9,Approved with Conditions,2024,6,16
AGR109834,2023-04-11,38.0,Male,Post Graduate,Single,8.0,4.0,20.0,Assam,Jorhat,2.25,Leased,Loamy,70.8,,Tea,Jute,2271.0,26.1,60.2,,,,Low,33.3,Humid Sub-Tropical,4.07,,,,218672.0,101022.5,,75882.0,3.0,376987.0,154739.0,23160.0,7238.0,337.0,0.0,0.0,,53.5,0.071,60671.0,Irrigation,15.82,84.0,1198.75,63.1,62.8,40.8,31.1,75.8,47.7,81.4,15.7,Rejected,2023,4,11
AGR110106,2023-05-28,28.0,Male,Primary,Married,6.0,3.0,11.0,Rajasthan,Udaipur,1.11,Shared,Sandy,31.9,,Mustard,Unknown,535.6,31.4,25.7,,,,Low,9.8,Arid,3.6,,,,55092.0,50347.0,,76858.0,4.0,114110.0,10311.0,3505.0,1011.0,525.0,0.0,0.0,,85.3,0.019,41899.0,Greenhouse,12.56,12.0,3733.69,56.3,43.8,6.2,61.4,29.6,50.5,59.8,52.0,Approved,2023,5,28
